dataset,split_strategy,metric,contrast,seed,model_a,model_b,value_a,value_b,difference_a_minus_b
freesolv,random,r2,edge_vs_node,2029,edge_gnn,node_gnn,0.8458740352604275,0.8779111851733951,-0.03203714991296758
freesolv,random,r2,edge_vs_node,2030,edge_gnn,node_gnn,0.8866304031823876,0.926979919129022,-0.040349515946634384
freesolv,random,r2,edge_vs_node,2031,edge_gnn,node_gnn,0.8922668194387041,0.8295709706816504,0.0626958487570537
freesolv,random,r2,edge_vs_node,2032,edge_gnn,node_gnn,0.9208870615883604,0.8570564149766992,0.06383064661166127
freesolv,random,r2,edge_vs_node,2033,edge_gnn,node_gnn,0.8184099439154692,0.7826675155468182,0.035742428368650936
freesolv,random,r2,edge_vs_node,2034,edge_gnn,node_gnn,0.737707820284145,0.7931401237489116,-0.055432303464766575
freesolv,random,r2,edge_vs_node,2035,edge_gnn,node_gnn,0.9356326481036646,0.934982531014796,0.0006501170888686403
freesolv,random,r2,concat_vs_edge,2026,hybrid_concat,edge_gnn,0.9208496261842,0.9116791347343236,0.009170491449876361
freesolv,random,r2,concat_vs_edge,2027,hybrid_concat,edge_gnn,0.9355608025102646,0.8938358490319436,0.04172495347832106
freesolv,random,r2,concat_vs_edge,2028,hybrid_concat,edge_gnn,0.9007564216921884,0.8737579827839261,0.026998438908262257
freesolv,random,r2,concat_vs_edge,2029,hybrid_concat,edge_gnn,0.939947659019062,0.8458740352604275,0.09407362375863448
freesolv,random,r2,concat_vs_edge,2030,hybrid_concat,edge_gnn,0.9071601075835464,0.8866304031823876,0.020529704401158755
freesolv,random,r2,concat_vs_edge,2031,hybrid_concat,edge_gnn,0.9268631750474858,0.8922668194387041,0.034596355608781715
freesolv,random,r2,concat_vs_edge,2032,hybrid_concat,edge_gnn,0.9509730928050304,0.9208870615883604,0.030086031216669973
freesolv,random,r2,concat_vs_edge,2033,hybrid_concat,edge_gnn,0.8978712176793817,0.8184099439154692,0.07946127376391254
freesolv,random,r2,concat_vs_edge,2034,hybrid_concat,edge_gnn,0.85974462234001,0.737707820284145,0.12203680205586498
freesolv,random,r2,concat_vs_edge,2035,hybrid_concat,edge_gnn,0.921032070190538,0.9356326481036646,-0.014600577913126633
freesolv,random,r2,gated_vs_concat,2026,hybrid_gated,hybrid_concat,0.9227903360172812,0.9208496261842,0.0019407098330812556
freesolv,random,r2,gated_vs_concat,2027,hybrid_gated,hybrid_concat,0.9205821638113794,0.9355608025102646,-0.014978638698885272
freesolv,random,r2,gated_vs_concat,2028,hybrid_gated,hybrid_concat,0.9138218770724272,0.9007564216921884,0.013065455380238844
freesolv,random,r2,gated_vs_concat,2029,hybrid_gated,hybrid_concat,0.9376027237827615,0.939947659019062,-0.002344935236300416
freesolv,random,r2,gated_vs_concat,2030,hybrid_gated,hybrid_concat,0.9308059216061668,0.9071601075835464,0.02364581402262045
freesolv,random,r2,gated_vs_concat,2031,hybrid_gated,hybrid_concat,0.921246181737534,0.9268631750474858,-0.005616993309951801
freesolv,random,r2,gated_vs_concat,2032,hybrid_gated,hybrid_concat,0.9337108060109768,0.9509730928050304,-0.017262286794053616
freesolv,random,r2,gated_vs_concat,2033,hybrid_gated,hybrid_concat,0.9325675809523116,0.8978712176793817,0.03469636327292991
freesolv,random,r2,gated_vs_concat,2034,hybrid_gated,hybrid_concat,0.8600009472656288,0.85974462234001,0.0002563249256187783
freesolv,random,r2,gated_vs_concat,2035,hybrid_gated,hybrid_concat,0.9480041801967702,0.921032070190538,0.02697211000623223
freesolv,random,r2,morgan_vs_rdkit_rf,2026,rf_rdkit_morgan,rf_rdkit,0.9075860036112608,0.924598994430431,-0.017012990819170182
freesolv,random,r2,morgan_vs_rdkit_rf,2027,rf_rdkit_morgan,rf_rdkit,0.809035943242652,0.8564806862425689,-0.047444742999916856
freesolv,random,r2,morgan_vs_rdkit_rf,2028,rf_rdkit_morgan,rf_rdkit,0.757824471201241,0.7933343101536782,-0.0355098389524372
freesolv,random,r2,morgan_vs_rdkit_rf,2029,rf_rdkit_morgan,rf_rdkit,0.845674809188788,0.8894655800614112,-0.043790770872623175
freesolv,random,r2,morgan_vs_rdkit_rf,2030,rf_rdkit_morgan,rf_rdkit,0.8242239417087829,0.9001868681385363,-0.07596292642975344
freesolv,random,r2,morgan_vs_rdkit_rf,2031,rf_rdkit_morgan,rf_rdkit,0.8761898081415872,0.9141754800241582,-0.03798567188257096
freesolv,random,r2,morgan_vs_rdkit_rf,2032,rf_rdkit_morgan,rf_rdkit,0.8744850178969659,0.9146235080406694,-0.04013849014370352
freesolv,random,r2,morgan_vs_rdkit_rf,2033,rf_rdkit_morgan,rf_rdkit,0.8368317018441558,0.8880835711658562,-0.05125186932170045
freesolv,random,r2,morgan_vs_rdkit_rf,2034,rf_rdkit_morgan,rf_rdkit,0.8052849021835083,0.8438040923280593,-0.03851919014455096
freesolv,random,r2,morgan_vs_rdkit_rf,2035,rf_rdkit_morgan,rf_rdkit,0.8516181835458962,0.8944827059009733,-0.042864522355077095
freesolv,random,r2,xgb_vs_rf_morgan,2026,xgb_rdkit_morgan,rf_rdkit_morgan,0.9407331330133414,0.9075860036112608,0.03314712940208053
freesolv,random,r2,xgb_vs_rf_morgan,2027,xgb_rdkit_morgan,rf_rdkit_morgan,0.8940992740401892,0.809035943242652,0.08506333079753714
freesolv,random,r2,xgb_vs_rf_morgan,2028,xgb_rdkit_morgan,rf_rdkit_morgan,0.8230210830991089,0.757824471201241,0.06519661189786796
freesolv,random,r2,xgb_vs_rf_morgan,2029,xgb_rdkit_morgan,rf_rdkit_morgan,0.913012604359154,0.845674809188788,0.06733779517036598
freesolv,random,r2,xgb_vs_rf_morgan,2030,xgb_rdkit_morgan,rf_rdkit_morgan,0.907544471857219,0.8242239417087829,0.0833205301484361
freesolv,random,r2,xgb_vs_rf_morgan,2031,xgb_rdkit_morgan,rf_rdkit_morgan,0.955974867380801,0.8761898081415872,0.07978505923921375
freesolv,random,r2,xgb_vs_rf_morgan,2032,xgb_rdkit_morgan,rf_rdkit_morgan,0.94224841217583,0.8744850178969659,0.06776339427886413
freesolv,random,r2,xgb_vs_rf_morgan,2033,xgb_rdkit_morgan,rf_rdkit_morgan,0.9219094467108552,0.8368317018441558,0.08507774486669939
freesolv,random,r2,xgb_vs_rf_morgan,2034,xgb_rdkit_morgan,rf_rdkit_morgan,0.8387827146399041,0.8052849021835083,0.033497812456395715
freesolv,random,r2,xgb_vs_rf_morgan,2035,xgb_rdkit_morgan,rf_rdkit_morgan,0.929542676320704,0.8516181835458962,0.07792449277480773
freesolv,scaffold,rmse,edge_vs_node,2026,edge_gnn,node_gnn,2.248792191400231,2.428268846436111,-0.17947665503587995
freesolv,scaffold,rmse,edge_vs_node,2027,edge_gnn,node_gnn,2.6651873622384867,2.80884738806149,-0.1436600258230034
freesolv,scaffold,rmse,edge_vs_node,2028,edge_gnn,node_gnn,2.841177128777588,2.7419840779132167,0.09919305086437147
freesolv,scaffold,rmse,edge_vs_node,2029,edge_gnn,node_gnn,2.334451889489728,2.3162612768949065,0.018190612594821687
freesolv,scaffold,rmse,edge_vs_node,2030,edge_gnn,node_gnn,1.7994022678956283,1.8862538785790472,-0.08685161068341896
freesolv,scaffold,rmse,edge_vs_node,2031,edge_gnn,node_gnn,2.329488934161013,2.371309432760505,-0.041820498599491884
freesolv,scaffold,rmse,edge_vs_node,2032,edge_gnn,node_gnn,2.389068780758276,1.822972197551467,0.5660965832068088
freesolv,scaffold,rmse,edge_vs_node,2033,edge_gnn,node_gnn,1.619287407929937,2.009103583248317,-0.38981617531837975
freesolv,scaffold,rmse,edge_vs_node,2034,edge_gnn,node_gnn,1.962763046624604,1.677973419808524,0.2847896268160799
freesolv,scaffold,rmse,edge_vs_node,2035,edge_gnn,node_gnn,2.227554721045489,2.088107892669416,0.13944682837607303
freesolv,scaffold,rmse,concat_vs_edge,2026,hybrid_concat,edge_gnn,1.627016464008553,2.248792191400231,-0.6217757273916782
freesolv,scaffold,rmse,concat_vs_edge,2027,hybrid_concat,edge_gnn,1.8087471276989395,2.6651873622384867,-0.8564402345395472
freesolv,scaffold,rmse,concat_vs_edge,2028,hybrid_concat,edge_gnn,1.2077018050429886,2.841177128777588,-1.6334753237345996
freesolv,scaffold,rmse,concat_vs_edge,2029,hybrid_concat,edge_gnn,1.4075657405455728,2.334451889489728,-0.9268861489441553
freesolv,scaffold,rmse,concat_vs_edge,2030,hybrid_concat,edge_gnn,1.6960458923716004,1.7994022678956283,-0.10335637552402788
freesolv,scaffold,rmse,concat_vs_edge,2031,hybrid_concat,edge_gnn,2.089182963536639,2.329488934161013,-0.24030597062437398
freesolv,scaffold,rmse,concat_vs_edge,2032,hybrid_concat,edge_gnn,1.5934068613872825,2.389068780758276,-0.7956619193709933
freesolv,scaffold,rmse,concat_vs_edge,2033,hybrid_concat,edge_gnn,1.2194410250595769,1.619287407929937,-0.39984638287036023
freesolv,scaffold,rmse,concat_vs_edge,2034,hybrid_concat,edge_gnn,1.6794328289592633,1.962763046624604,-0.2833302176653407
freesolv,scaffold,rmse,concat_vs_edge,2035,hybrid_concat,edge_gnn,1.564603576600998,2.227554721045489,-0.6629511444444911
freesolv,scaffold,rmse,gated_vs_concat,2026,hybrid_gated,hybrid_concat,1.7487768032454585,1.627016464008553,0.12176033923690555
freesolv,scaffold,rmse,gated_vs_concat,2027,hybrid_gated,hybrid_concat,1.8051516551344604,1.8087471276989395,-0.0035954725644791186
freesolv,scaffold,rmse,gated_vs_concat,2028,hybrid_gated,hybrid_concat,1.511450789921618,1.2077018050429886,0.30374898487862945
freesolv,scaffold,rmse,gated_vs_concat,2029,hybrid_gated,hybrid_concat,1.424109602766689,1.4075657405455728,0.016543862221116257
freesolv,scaffold,rmse,gated_vs_concat,2030,hybrid_gated,hybrid_concat,1.830054618786361,1.6960458923716004,0.1340087264147607
freesolv,scaffold,rmse,gated_vs_concat,2031,hybrid_gated,hybrid_concat,2.019241293569029,2.089182963536639,-0.06994166996760987
freesolv,scaffold,rmse,gated_vs_concat,2032,hybrid_gated,hybrid_concat,1.735876407211644,1.5934068613872825,0.14246954582436144
freesolv,scaffold,rmse,gated_vs_concat,2033,hybrid_gated,hybrid_concat,1.2687450871258996,1.2194410250595769,0.04930406206632276
freesolv,scaffold,rmse,gated_vs_concat,2034,hybrid_gated,hybrid_concat,1.925300307580873,1.6794328289592633,0.24586747862160974
freesolv,scaffold,rmse,gated_vs_concat,2035,hybrid_gated,hybrid_concat,1.6923989107846849,1.564603576600998,0.12779533418368683
freesolv,scaffold,rmse,morgan_vs_rdkit_rf,2026,rf_rdkit_morgan,rf_rdkit,3.2535894023602143,2.7178093884659345,0.5357800138942799
freesolv,scaffold,rmse,morgan_vs_rdkit_rf,2027,rf_rdkit_morgan,rf_rdkit,3.5001598735395447,3.046846729653004,0.45331314388654054
freesolv,scaffold,rmse,morgan_vs_rdkit_rf,2028,rf_rdkit_morgan,rf_rdkit,1.7650310607510489,1.6694461517657313,0.09558490898531757
freesolv,scaffold,rmse,morgan_vs_rdkit_rf,2029,rf_rdkit_morgan,rf_rdkit,2.9384906832820303,2.53356138580172,0.40492929748031026
freesolv,scaffold,rmse,morgan_vs_rdkit_rf,2030,rf_rdkit_morgan,rf_rdkit,2.653364596887675,2.4324696607317904,0.22089493615588474
freesolv,scaffold,rmse,morgan_vs_rdkit_rf,2031,rf_rdkit_morgan,rf_rdkit,3.040120478660848,2.7791592406957424,0.2609612379651054
freesolv,scaffold,rmse,morgan_vs_rdkit_rf,2032,rf_rdkit_morgan,rf_rdkit,2.609873971037877,2.3781908513726258,0.23168311966525135
freesolv,scaffold,rmse,morgan_vs_rdkit_rf,2033,rf_rdkit_morgan,rf_rdkit,2.108528917493329,1.9886236373247907,0.1199052801685383
freesolv,scaffold,rmse,morgan_vs_rdkit_rf,2034,rf_rdkit_morgan,rf_rdkit,2.8165704450609104,2.545534969293738,0.27103547576717224
freesolv,scaffold,rmse,morgan_vs_rdkit_rf,2035,rf_rdkit_morgan,rf_rdkit,2.517302652823102,2.3137865264318176,0.20351612639128458
freesolv,scaffold,rmse,xgb_vs_rf_morgan,2026,xgb_rdkit_morgan,rf_rdkit_morgan,3.195189602287728,3.2535894023602143,-0.05839980007248613
freesolv,scaffold,rmse,xgb_vs_rf_morgan,2027,xgb_rdkit_morgan,rf_rdkit_morgan,3.656673714333212,3.5001598735395447,0.15651384079366748
freesolv,scaffold,rmse,xgb_vs_rf_morgan,2028,xgb_rdkit_morgan,rf_rdkit_morgan,2.88261404156682,1.7650310607510489,1.1175829808157711
freesolv,scaffold,rmse,xgb_vs_rf_morgan,2029,xgb_rdkit_morgan,rf_rdkit_morgan,4.109056947140691,2.9384906832820303,1.1705662638586607
freesolv,scaffold,rmse,xgb_vs_rf_morgan,2030,xgb_rdkit_morgan,rf_rdkit_morgan,3.758282510255396,2.653364596887675,1.104917913367721
freesolv,scaffold,rmse,xgb_vs_rf_morgan,2031,xgb_rdkit_morgan,rf_rdkit_morgan,2.788672394844072,3.040120478660848,-0.25144808381677564
freesolv,scaffold,rmse,xgb_vs_rf_morgan,2032,xgb_rdkit_morgan,rf_rdkit_morgan,2.1775297026992977,2.609873971037877,-0.4323442683385794
freesolv,scaffold,rmse,xgb_vs_rf_morgan,2033,xgb_rdkit_morgan,rf_rdkit_morgan,3.2991274050793447,2.108528917493329,1.1905984875860156
freesolv,scaffold,rmse,xgb_vs_rf_morgan,2034,xgb_rdkit_morgan,rf_rdkit_morgan,2.893228606536019,2.8165704450609104,0.07665816147510851
freesolv,scaffold,rmse,xgb_vs_rf_morgan,2035,xgb_rdkit_morgan,rf_rdkit_morgan,3.52950071319374,2.517302652823102,1.012198060370638
freesolv,scaffold,mae,edge_vs_node,2026,edge_gnn,node_gnn,1.683929263774098,1.974578418445107,-0.29064915467100905
freesolv,scaffold,mae,edge_vs_node,2027,edge_gnn,node_gnn,2.0270622484675864,1.8944208316209807,0.1326414168466057
freesolv,scaffold,mae,edge_vs_node,2028,edge_gnn,node_gnn,2.2245400820159964,1.9637598349519605,0.2607802470640359
freesolv,scaffold,mae,edge_vs_node,2029,edge_gnn,node_gnn,1.753131806289802,1.57010160302536,0.18303020326444197
freesolv,scaffold,mae,edge_vs_node,2030,edge_gnn,node_gnn,1.2312663060916786,1.3398868773146246,-0.108620571222946
freesolv,scaffold,mae,edge_vs_node,2031,edge_gnn,node_gnn,1.728386512165376,1.8105147174762608,-0.08212820531088472
freesolv,scaffold,mae,edge_vs_node,2032,edge_gnn,node_gnn,1.7754196132389328,1.297817896959892,0.4776017162790409
freesolv,scaffold,mae,edge_vs_node,2033,edge_gnn,node_gnn,1.262047426989458,1.722224892332955,-0.4601774653434971
freesolv,scaffold,mae,edge_vs_node,2034,edge_gnn,node_gnn,1.5735820487277787,1.4241960099512203,0.14938603877655843
freesolv,scaffold,mae,edge_vs_node,2035,edge_gnn,node_gnn,1.664420571269398,1.5126028603229462,0.1518177109464518
freesolv,scaffold,mae,concat_vs_edge,2026,hybrid_concat,edge_gnn,1.301336675868905,1.683929263774098,-0.382592587905193
freesolv,scaffold,mae,concat_vs_edge,2027,hybrid_concat,edge_gnn,1.333407904189979,2.0270622484675864,-0.6936543442776075
freesolv,scaffold,mae,concat_vs_edge,2028,hybrid_concat,edge_gnn,0.9923643835611324,2.2245400820159964,-1.232175698454864
freesolv,scaffold,mae,concat_vs_edge,2029,hybrid_concat,edge_gnn,1.1232171208585326,1.753131806289802,-0.6299146854312694
freesolv,scaffold,mae,concat_vs_edge,2030,hybrid_concat,edge_gnn,1.2639633005547315,1.2312663060916786,0.03269699446305285
freesolv,scaffold,mae,concat_vs_edge,2031,hybrid_concat,edge_gnn,1.5498320258906355,1.728386512165376,-0.17855448627474058
freesolv,scaffold,mae,concat_vs_edge,2032,hybrid_concat,edge_gnn,1.2945488292518104,1.7754196132389328,-0.48087078398712246
freesolv,scaffold,mae,concat_vs_edge,2033,hybrid_concat,edge_gnn,0.8726769193548238,1.262047426989458,-0.3893705076346341
freesolv,scaffold,mae,concat_vs_edge,2034,hybrid_concat,edge_gnn,1.159852185379451,1.5735820487277787,-0.41372986334832773
freesolv,scaffold,mae,concat_vs_edge,2035,hybrid_concat,edge_gnn,1.1326656182043036,1.664420571269398,-0.5317549530650945
freesolv,scaffold,mae,gated_vs_concat,2026,hybrid_gated,hybrid_concat,1.362638957792375,1.301336675868905,0.06130228192347009
freesolv,scaffold,mae,gated_vs_concat,2027,hybrid_gated,hybrid_concat,1.3392585793822056,1.333407904189979,0.005850675192226706
freesolv,scaffold,mae,gated_vs_concat,2028,hybrid_gated,hybrid_concat,1.2211033238294005,0.9923643835611324,0.22873894026826802
freesolv,scaffold,mae,gated_vs_concat,2029,hybrid_gated,hybrid_concat,1.163777949112403,1.1232171208585326,0.04056082825387031
freesolv,scaffold,mae,gated_vs_concat,2030,hybrid_gated,hybrid_concat,1.441669606209894,1.2639633005547315,0.17770630565516243
freesolv,scaffold,mae,gated_vs_concat,2031,hybrid_gated,hybrid_concat,1.5810086146847386,1.5498320258906355,0.03117658879410312
freesolv,scaffold,mae,gated_vs_concat,2032,hybrid_gated,hybrid_concat,1.3977181341086056,1.2945488292518104,0.10316930485679521
freesolv,scaffold,mae,gated_vs_concat,2033,hybrid_gated,hybrid_concat,0.926581440622635,0.8726769193548238,0.0539045212678112
freesolv,scaffold,mae,gated_vs_concat,2034,hybrid_gated,hybrid_concat,1.489525571970913,1.159852185379451,0.32967338659146206
freesolv,scaffold,mae,gated_vs_concat,2035,hybrid_gated,hybrid_concat,1.2323186731073277,1.1326656182043036,0.09965305490302412
freesolv,scaffold,mae,morgan_vs_rdkit_rf,2026,rf_rdkit_morgan,rf_rdkit,2.244269109193781,2.1163334288627422,0.12793568033103897
freesolv,scaffold,mae,morgan_vs_rdkit_rf,2027,rf_rdkit_morgan,rf_rdkit,2.390637343389185,2.257979325239014,0.13265801815017086
freesolv,scaffold,mae,morgan_vs_rdkit_rf,2028,rf_rdkit_morgan,rf_rdkit,1.4236129927513457,1.4360423357583991,-0.01242934300705345
freesolv,scaffold,mae,morgan_vs_rdkit_rf,2029,rf_rdkit_morgan,rf_rdkit,1.8663741972516747,1.890469208254508,-0.02409501100283329
freesolv,scaffold,mae,morgan_vs_rdkit_rf,2030,rf_rdkit_morgan,rf_rdkit,1.8723073145255449,1.8681127473096488,0.004194567215896061
freesolv,scaffold,mae,morgan_vs_rdkit_rf,2031,rf_rdkit_morgan,rf_rdkit,2.443711629690456,2.3447778150878187,0.0989338146026375
freesolv,scaffold,mae,morgan_vs_rdkit_rf,2032,rf_rdkit_morgan,rf_rdkit,2.1898019263375814,2.086144152527995,0.1036577738095863
freesolv,scaffold,mae,morgan_vs_rdkit_rf,2033,rf_rdkit_morgan,rf_rdkit,1.774244703762385,1.739117167172341,0.03512753659004386
freesolv,scaffold,mae,morgan_vs_rdkit_rf,2034,rf_rdkit_morgan,rf_rdkit,2.0876515249968244,2.03927809951062,0.04837342548620427
freesolv,scaffold,mae,morgan_vs_rdkit_rf,2035,rf_rdkit_morgan,rf_rdkit,1.7988293860567606,1.7670137516718096,0.03181563438495094
freesolv,scaffold,mae,xgb_vs_rf_morgan,2026,xgb_rdkit_morgan,rf_rdkit_morgan,2.676521870825655,2.244269109193781,0.43225276163187365
freesolv,scaffold,mae,xgb_vs_rf_morgan,2027,xgb_rdkit_morgan,rf_rdkit_morgan,3.0994229069932606,2.390637343389185,0.7087855636040756
freesolv,scaffold,mae,xgb_vs_rf_morgan,2028,xgb_rdkit_morgan,rf_rdkit_morgan,2.3963423768869023,1.4236129927513457,0.9727293841355567
freesolv,scaffold,mae,xgb_vs_rf_morgan,2029,xgb_rdkit_morgan,rf_rdkit_morgan,3.400606455156593,1.8663741972516747,1.5342322579049184
freesolv,scaffold,mae,xgb_vs_rf_morgan,2030,xgb_rdkit_morgan,rf_rdkit_morgan,3.0917663366241195,1.8723073145255449,1.2194590220985746
freesolv,scaffold,mae,xgb_vs_rf_morgan,2031,xgb_rdkit_morgan,rf_rdkit_morgan,2.253489864368297,2.443711629690456,-0.19022176532215918
freesolv,scaffold,mae,xgb_vs_rf_morgan,2032,xgb_rdkit_morgan,rf_rdkit_morgan,1.8555402531904943,2.1898019263375814,-0.3342616731470871
freesolv,scaffold,mae,xgb_vs_rf_morgan,2033,xgb_rdkit_morgan,rf_rdkit_morgan,2.517324572086902,1.774244703762385,0.7430798683245172
freesolv,scaffold,mae,xgb_vs_rf_morgan,2034,xgb_rdkit_morgan,rf_rdkit_morgan,2.2869270582254315,2.0876515249968244,0.19927553322860714
freesolv,scaffold,mae,xgb_vs_rf_morgan,2035,xgb_rdkit_morgan,rf_rdkit_morgan,2.7682786110412416,1.7988293860567606,0.969449224984481
freesolv,scaffold,r2,edge_vs_node,2026,edge_gnn,node_gnn,0.7656221187969124,0.726717695735833,0.03890442306107944
freesolv,scaffold,r2,edge_vs_node,2027,edge_gnn,node_gnn,0.7092553531370507,0.6770669281279162,0.032188425009134436
freesolv,scaffold,r2,edge_vs_node,2028,edge_gnn,node_gnn,0.2142631371871622,0.2681697351320704,-0.05390659794490818
freesolv,scaffold,r2,edge_vs_node,2029,edge_gnn,node_gnn,0.7346847855363606,0.7388034762367253,-0.004118690700364636
freesolv,scaffold,r2,edge_vs_node,2030,edge_gnn,node_gnn,0.7089704379487225,0.680198224668763,0.02877221327995949
freesolv,scaffold,r2,edge_vs_node,2031,edge_gnn,node_gnn,0.6124535826633154,0.5984137072981373,0.014039875365178145
freesolv,scaffold,r2,edge_vs_node,2032,edge_gnn,node_gnn,0.4041741097137736,0.653085737869,-0.24891162815522644
freesolv,scaffold,r2,edge_vs_node,2033,edge_gnn,node_gnn,0.6871102298541887,0.518331613227671,0.16877861662651772
freesolv,scaffold,r2,edge_vs_node,2034,edge_gnn,node_gnn,0.6641707323422547,0.7545557000176364,-0.09038496767538173
freesolv,scaffold,r2,edge_vs_node,2035,edge_gnn,node_gnn,0.6028589726791799,0.6510253649509006,-0.048166392271720704
freesolv,scaffold,r2,concat_vs_edge,2026,hybrid_concat,edge_gnn,0.8773120612593499,0.7656221187969124,0.11168994246243746
freesolv,scaffold,r2,concat_vs_edge,2027,hybrid_concat,edge_gnn,0.8660903281715785,0.7092553531370507,0.1568349750345278
freesolv,scaffold,r2,concat_vs_edge,2028,hybrid_concat,edge_gnn,0.8580289025875321,0.2142631371871622,0.6437657654003699
freesolv,scaffold,r2,concat_vs_edge,2029,hybrid_concat,edge_gnn,0.9035439051950388,0.7346847855363606,0.16885911965867817
freesolv,scaffold,r2,concat_vs_edge,2030,hybrid_concat,edge_gnn,0.741443311064631,0.7089704379487225,0.03247287311590852
freesolv,scaffold,r2,concat_vs_edge,2031,hybrid_concat,edge_gnn,0.688286670293774,0.6124535826633154,0.0758330876304586
freesolv,scaffold,r2,concat_vs_edge,2032,hybrid_concat,edge_gnn,0.7349575544377227,0.4041741097137736,0.3307834447239491
freesolv,scaffold,r2,concat_vs_edge,2033,hybrid_concat,edge_gnn,0.8225544591110312,0.6871102298541887,0.13544422925684252
freesolv,scaffold,r2,concat_vs_edge,2034,hybrid_concat,edge_gnn,0.7541285663978811,0.6641707323422547,0.0899578340556264
freesolv,scaffold,r2,concat_vs_edge,2035,hybrid_concat,edge_gnn,0.8040719440796028,0.6028589726791799,0.20121297140042294
freesolv,scaffold,r2,gated_vs_concat,2026,hybrid_gated,hybrid_concat,0.8582618556748882,0.8773120612593499,-0.019050205584461688
freesolv,scaffold,r2,gated_vs_concat,2027,hybrid_gated,hybrid_concat,0.8666221769924847,0.8660903281715785,0.0005318488209061778
freesolv,scaffold,r2,gated_vs_concat,2028,hybrid_gated,hybrid_concat,0.7776339239709102,0.8580289025875321,-0.08039497861662181
freesolv,scaffold,r2,gated_vs_concat,2029,hybrid_gated,hybrid_concat,0.901263181560759,0.9035439051950388,-0.00228072363427978
freesolv,scaffold,r2,gated_vs_concat,2030,hybrid_gated,hybrid_concat,0.698970760095415,0.741443311064631,-0.04247255096921598
freesolv,scaffold,r2,gated_vs_concat,2031,hybrid_gated,hybrid_concat,0.7088083878107586,0.688286670293774,0.020521717516984617
freesolv,scaffold,r2,gated_vs_concat,2032,hybrid_gated,hybrid_concat,0.6854427746059313,0.7349575544377227,-0.04951477983179142
freesolv,scaffold,r2,gated_vs_concat,2033,hybrid_gated,hybrid_concat,0.8079155386861321,0.8225544591110312,-0.014638920424899116
freesolv,scaffold,r2,gated_vs_concat,2034,hybrid_gated,hybrid_concat,0.676868157358282,0.7541285663978811,-0.07726040903959908
freesolv,scaffold,r2,gated_vs_concat,2035,hybrid_gated,hybrid_concat,0.7707583814135095,0.8040719440796028,-0.03331356266609331
freesolv,scaffold,r2,morgan_vs_rdkit_rf,2026,rf_rdkit_morgan,rf_rdkit,0.5093820151409453,0.6576613262717919,-0.14827931113084658
freesolv,scaffold,r2,morgan_vs_rdkit_rf,2027,rf_rdkit_morgan,rf_rdkit,0.4985449606141074,0.6200228751006065,-0.12147791448649908
freesolv,scaffold,r2,morgan_vs_rdkit_rf,2028,rf_rdkit_morgan,rf_rdkit,0.6967608899151765,0.7287152760399227,-0.031954386124746215
freesolv,scaffold,r2,morgan_vs_rdkit_rf,2029,rf_rdkit_morgan,rf_rdkit,0.5796210748906936,0.6874963013602764,-0.10787522646958281
freesolv,scaffold,r2,morgan_vs_rdkit_rf,2030,rf_rdkit_morgan,rf_rdkit,0.3671883890451072,0.4681668022229291,-0.10097841317782191
freesolv,scaffold,r2,morgan_vs_rdkit_rf,2031,rf_rdkit_morgan,rf_rdkit,0.3399390917936811,0.4483936126694904,-0.10845452087580931
freesolv,scaffold,r2,morgan_vs_rdkit_rf,2032,rf_rdkit_morgan,rf_rdkit,0.2889483698980458,0.409587596791114,-0.12063922689306822
freesolv,scaffold,r2,morgan_vs_rdkit_rf,2033,rf_rdkit_morgan,rf_rdkit,0.4694789629134951,0.5281014081991815,-0.058622445285686386
freesolv,scaffold,r2,morgan_vs_rdkit_rf,2034,rf_rdkit_morgan,rf_rdkit,0.308449288669903,0.4351398567769545,-0.12669056810705148
freesolv,scaffold,r2,morgan_vs_rdkit_rf,2035,rf_rdkit_morgan,rf_rdkit,0.4928238076869501,0.5715160415981505,-0.0786922339112004
freesolv,scaffold,r2,xgb_vs_rf_morgan,2026,xgb_rdkit_morgan,rf_rdkit_morgan,0.5268364916979753,0.5093820151409453,0.01745447655703003
freesolv,scaffold,r2,xgb_vs_rf_morgan,2027,xgb_rdkit_morgan,rf_rdkit_morgan,0.4526959567088987,0.4985449606141074,-0.04584900390520874
freesolv,scaffold,r2,xgb_vs_rf_morgan,2028,xgb_rdkit_morgan,rf_rdkit_morgan,0.1911769783030511,0.6967608899151765,-0.5055839116121253
freesolv,scaffold,r2,xgb_vs_rf_morgan,2029,xgb_rdkit_morgan,rf_rdkit_morgan,0.1779909111052966,0.5796210748906936,-0.40163016378539695
freesolv,scaffold,r2,xgb_vs_rf_morgan,2030,xgb_rdkit_morgan,rf_rdkit_morgan,-0.2695781066963245,0.3671883890451072,-0.6367664957414316
freesolv,scaffold,r2,xgb_vs_rf_morgan,2031,xgb_rdkit_morgan,rf_rdkit_morgan,0.4446108155368379,0.3399390917936811,0.10467172374315681
freesolv,scaffold,r2,xgb_vs_rf_morgan,2032,xgb_rdkit_morgan,rf_rdkit_morgan,0.5050170499184848,0.2889483698980458,0.21606868002043905
freesolv,scaffold,r2,xgb_vs_rf_morgan,2033,xgb_rdkit_morgan,rf_rdkit_morgan,-0.2987981507497974,0.4694789629134951,-0.7682771136632924
freesolv,scaffold,r2,xgb_vs_rf_morgan,2034,xgb_rdkit_morgan,rf_rdkit_morgan,0.2702933607194228,0.308449288669903,-0.03815592795048023
